"Indicator","PUBLISH STATES","Year","Age Group","Sex","Region","Causes","Display Value","Numeric","Low","High","Comments"
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Sense organ diseases","0.0","0.03972","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Osteoarthritis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Diarrhoeal diseases","1.3","1.28791","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Dengue","0.2","0.15938","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Road injury","32.1","32.08654","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Female","Upper-middle-income","Chagas disease","0.0","0.00062","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Corpus uteri cancer","13.2","13.17939","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Upper-middle-income","Anxiety disorders","0.0","0.00065","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Nutritional deficiencies","2.5","2.45985","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Stomach cancer","0.3","0.30621","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Other digestive diseases","1.6","1.58981","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Whooping cough","0.0","0.00220","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Periodontal disease","0.0","0.00336","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Ovary cancer","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Upper-middle-income","Tuberculosis","3.2","3.21682","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Osteoarthritis","0.0","0.00191","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Nutritional deficiencies","28.5","28.47089","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Upper-middle-income","Kidney diseases","8.1","8.06484","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Cirrhosis of the liver","11.1","11.08565","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Non-migraine headache","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Unintentional injuries","44.4","44.37273","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Upper-middle-income","Diarrhoeal diseases","2.4","2.38482","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Male","Upper-middle-income","Childhood-cluster diseases","0.1","0.08133","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Gonorrhoea","0.1","0.10373","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Childhood-cluster diseases","0.1","0.08432","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","Ischaemic heart disease","0.5","0.47220","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Upper-middle-income","Malignant neoplasms","8.0","8.01945","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Gout","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","All Causes","207.0","206.96980","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Diphtheria","0.0","0.01482","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Skin diseases","11.7","11.67264","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Vitamin A deficiency","0.0","0.00150","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Preterm birth complications","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Acute hepatitis C","0.2","0.24121","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","Liver cancer","3.4","3.39649","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Lymphatic filariasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Upper-middle-income","Mental and behavioral disorders","4.5","4.51169","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Upper-middle-income","Poisonings","1.8","1.77901","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Congenital anomalies","0.8","0.82074","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","STDs excluding HIV","0.7","0.71538","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Other neurological conditions","2.1","2.11204","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Intestinal nematode infections","0.0","0.00579","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Hypertensive heart disease","49.9","49.89199","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Upper-middle-income","Schizophrenia","0.1","0.07955","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Upper-middle-income","STDs excluding HIV","0.2","0.21098","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Appendicitis","0.6","0.59045","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Communicable & other Group I","62.8","62.75268","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Fire, heat and hot substances","1.4","1.38683","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Upper-middle-income","Cleft lip and cleft palate","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Tuberculosis","4.8","4.77918","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Upper-middle-income","Unintentional injuries","99.7","99.71757","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Upper-middle-income","Birth asphyxia and birth trauma","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Upper-middle-income","Peptic ulcer disease","9.4","9.44812","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Self-harm","7.9","7.88556","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","Upper respiratory infections","0.0","0.01708","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Edentulism","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Other vision loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Upper-middle-income","Sense organ diseases","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Upper-middle-income","Idiopathic intellectual disability","0.0","0.01009","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Upper-middle-income","Unipolar depressive disorders","0.1","0.06921","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Upper-middle-income","Communicable & other Group I","21.6","21.58751","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Upper-middle-income","Neural tube defects","0.0","0.02690","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Upper-middle-income","Communicable & other Group I","354.8","354.84152","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","Protein-energy malnutrition","0.6","0.61376","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Cardiomyopathy, myocarditis, endocarditis","6.0","5.95756","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Upper-middle-income","Other STDs","0.0","0.04240","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Male","Upper-middle-income","Birth asphyxia and birth trauma","9.1","9.07054","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Upper-middle-income","Trypanosomiasis","0.6","0.64518","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Upper-middle-income","Neurological conditions","13.5","13.49353","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Upper-middle-income","Macular degeneration","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Upper-middle-income","Lymphatic filariasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Upper-middle-income","Pervasive developmental disorders","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Upper-middle-income","Back and neck pain","0.0","0.00032","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Upper-middle-income","Oesophagus cancer","0.0","0.00045","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Hookworm disease","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Upper-middle-income","Whooping cough","0.0","0.00287","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Upper-middle-income","Periodontal disease","0.0","0.00119","","",""
