"Indicator","PUBLISH STATES","Year","Age Group","Sex","Region","Causes","Display Value","Numeric","Low","High","Comments"
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Diphtheria","0.0","0.03380","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Drug use disorders","1.0","1.02029","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Respiratory infections","7.6","7.58366","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Idiopathic intellectual disability","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","STDs excluding HIV","1.3","1.25240","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Trypanosomiasis","0.0","0.00226","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Bipolar disorder","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Other vision loss","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Injuries","209.7","209.68069","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Hyperplasia of prostate","0.0","0.02570","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Male","Lower-middle-income","Peptic ulcer disease","66.6","66.60561","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Encephalitis","3.6","3.55275","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Neonatal sepsis and infections","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Female","Lower-middle-income","Exposure to forces of nature","0.0","0.01297","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Diarrhoeal diseases","48.4","48.40332","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Bipolar disorder","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Cleft lip and cleft palate","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Iodine deficiency","0.0","0.01209","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Down's syndrome","0.1","0.09219","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Macular degeneration","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","All Causes","183.4","183.43581","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Musculoskeletal diseases","1.8","1.77076","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Other digestive diseases","11.8","11.83009","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Congenital heart anomalies","0.9","0.85361","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Edentulism","0.2","0.18351","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Poisonings","2.8","2.82686","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Leukaemia","2.3","2.34265","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Onchocerciasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Other nutritional deficiencies","0.0","0.00937","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Female","Lower-middle-income","Tuberculosis","29.0","28.97699","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Musculoskeletal diseases","6.7","6.74814","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Lower respiratory infections","610.5","610.47668","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Neonatal conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Exposure to forces of nature","0.0","0.00556","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Iron-deficiency anaemia","0.8","0.77556","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Schizophrenia","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Parasitic and vector diseases","4.1","4.13327","","",""
"Deaths per 100 000 population","Published","2012","5-14 years","Male","Lower-middle-income","Mouth and oropharynx cancers","0.1","0.08471","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Rabies","1.3","1.33461","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Skin diseases","4.5","4.49161","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Female","Lower-middle-income","Vitamin A deficiency","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Both sexes","Lower-middle-income","Other respiratory diseases","3.7","3.74867","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Lower-middle-income","Meningitis","4.4","4.40416","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Schizophrenia","0.2","0.20197","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","STDs excluding HIV","0.1","0.13313","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Female","Lower-middle-income","Upper respiratory infections","0.0","0.01462","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Cardiovascular diseases","17.0","17.02460","","",""
"Deaths per 100 000 population","Published","2000","15-29  years","Male","Lower-middle-income","Skin diseases","0.4","0.43115","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Other respiratory diseases","0.9","0.91025","","",""
"Deaths per 100 000 population","Published","2000","All ages (total) years","Both sexes","Lower-middle-income","Musculoskeletal diseases","1.8","1.76420","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Female","Lower-middle-income","Ovary cancer","16.9","16.91663","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Eating disorders","0.1","0.06920","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Intentional injuries","14.0","14.04154","","",""
"Deaths per 100 000 population","Published","2012","50-59  years","Female","Lower-middle-income","Acute hepatitis B","5.1","5.09559","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Female","Lower-middle-income","Periodontal disease","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Multiple sclerosis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Female","Lower-middle-income","Digestive diseases","7.2","7.21341","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Female","Lower-middle-income","Hypertensive heart disease","14.3","14.25154","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Other nutritional deficiencies","0.0","0.01290","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Female","Lower-middle-income","Dengue","2.9","2.93688","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Female","Lower-middle-income","Leukaemia","1.9","1.90685","","",""
"Deaths per 100 000 population","Published","2012","15-29  years","Male","Lower-middle-income","Gonorrhoea","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","30-49 years","Male","Lower-middle-income","Oral conditions","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","70+  years","Female","Lower-middle-income","Congenital heart anomalies","3.7","3.66509","","",""
"Deaths per 100 000 population","Published","2012","60-69  years","Male","Lower-middle-income","Diabetes mellitus","122.2","122.16840","","",""
"Deaths per 100 000 population","Published","2000","60-69  years","Male","Lower-middle-income","Birth asphyxia and birth trauma","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","5-14 years","Male","Lower-middle-income","Cleft lip and cleft palate","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","Fire, heat and hot substances","5.4","5.39046","","",""
"Deaths per 100 000 population","Published","2000","30-49 years","Male","Lower-middle-income","Chronic obstructive pulmonary disease","11.4","11.40688","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","Other unintentional injuries","19.2","19.23183","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","other sense organ disorders","0.1","0.05838","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Male","Lower-middle-income","Alcohol use disorders","4.3","4.28814","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","Lymphatic filariasis","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2000","50-59  years","Female","Lower-middle-income","Dental caries","0.0","0.00000","","",""
"Deaths per 100 000 population","Published","2012","All ages (total) years","Male","Lower-middle-income","Skin diseases","1.4","1.44775","","",""
"Deaths per 100 000 population","Published","2000","70+  years","Male","Lower-middle-income","Refractive errors","0.0","0.00000","","",""
